,warpLossTime,warpLossValue,hdToTestRobustTime,hdToTestTime,avSurfDistToTestTime,myRobustHdTime,myHdTime,mymedianHdTime,olivieraTime,hdToTestRobustValue,hdToTestValue,myRobustHdValue,myHdValue,mymeanHdValue,olivieraValue,avSurfDistToTestValue,hdToTestValue ,WIDTH,HEIGHT,DEPTH,noise,distortion,translations
0,1.4100936540016846,237.03891109430702,1.6518317384980037,1.66245866400277,1.6937446874981106,0.00889908700264641,0.010376380501838867,0.013235042002634145,0.12598053,180.13636501063783,294.8762452284009,86.0,119.0,37.06113815307617,115.0,233.71094523750983,294.8762452284009,336.0,250.0,371.0,0.0,0.0,0.0
1,7.586705391498981,41.102622733561994,1.5769704235026438,1.5192673379970074,1.5830611489982402,0.008412338498601457,0.011167945001943735,0.013147584500984522,0.093260134,1.0,118.85285019720814,41.0,76.0,6.957984924316406,78.0,39.60232288099588,118.85285019720814,336.0,250.0,371.0,0.0,0.0,0.0
2,2.981998704999569,65.60408148916349,1.3956582165010332,1.4232110929988266,1.4254441164994205,0.01065411449962994,0.01194099450003705,0.014569859999028267,0.079949325,1.0,136.0514608521349,39.0,62.0,11.902551651000977,62.0,66.5935748461789,136.0514608521349,336.0,250.0,371.0,0.0,0.0,0.0
